event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0015788,2026-07-15T16:11:35,EMP-1015,Anders Ricci,Shift Supervisor,6,discount,38.69,ORD-981199,CUST-10386,card,,10.3,
evt-0015748,2026-07-15T16:11:36,EMP-1014,Mei Demir,Shift Supervisor,6,sale,10.88,ORD-950345,CUST-10224,card,,0.0,
evt-0015697,2026-07-15T16:12:45,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,15.06,ORD-166081,CUST-10346,card,,0.0,
evt-0015537,2026-07-15T16:14:11,EMP-1003,Fatima Klein,Cashier,6,sale,47.15,ORD-859827,CUST-10257,card,,0.0,
evt-0015623,2026-07-15T16:14:32,EMP-1006,Amara Holm,Returns Desk,6,sale,41.76,ORD-156045,CUST-10130,card,,0.0,
evt-0015609,2026-07-15T16:14:49,EMP-1005,Idris Nair,Cashier,6,sale,10.61,ORD-265757,CUST-10140,card,,0.0,
evt-0015725,2026-07-15T16:15:48,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,26.55,ORD-976500,CUST-10269,cash,,0.0,
evt-0015802,2026-07-15T16:17:17,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,31.7,ORD-538699,CUST-10099,wallet,,0.0,
evt-0015726,2026-07-15T16:19:16,EMP-1013,Mei Ricci,Shift Supervisor,6,refund,24.87,ORD-202531,CUST-10189,cash,evt-0015720,0.0,
evt-0015612,2026-07-15T16:20:28,EMP-1005,Idris Nair,Cashier,6,sale,17.29,ORD-126482,CUST-10247,card,,0.0,
evt-0015828,2026-07-15T16:20:31,EMP-1018,Idris Voss,Store Manager,6,sale,11.14,ORD-826303,CUST-10298,wallet,,0.0,
evt-0015669,2026-07-15T16:20:33,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,14.64,ORD-195395,CUST-10225,card,,0.0,
evt-0015665,2026-07-15T16:21:32,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,12.38,ORD-956929,CUST-10078,cash,,0.0,
evt-0015466,2026-07-15T16:22:05,EMP-1001,Cora Duarte,Cashier,6,sale,11.63,ORD-457259,CUST-10104,card,,0.0,
evt-0015808,2026-07-15T16:23:09,EMP-1017,Idris Adeyemi,Store Manager,6,sale,24.66,ORD-251467,CUST-10320,cash,,0.0,
evt-0015686,2026-07-15T16:23:12,EMP-1011,Bea Ricci,Shift Supervisor,6,refund,15.57,ORD-230332,CUST-10262,cash,evt-0015676,0.0,
evt-0015631,2026-07-15T16:28:21,EMP-1006,Amara Holm,Returns Desk,6,refund,30.01,ORD-306320,CUST-10369,cash,evt-0015625,0.0,
evt-0015767,2026-07-15T16:28:52,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,24.95,ORD-933917,CUST-10214,cash,,0.0,
evt-0015542,2026-07-15T16:29:25,EMP-1003,Fatima Klein,Cashier,6,sale,14.37,ORD-231644,CUST-10281,card,,0.0,
evt-0015613,2026-07-15T16:31:53,EMP-1005,Idris Nair,Cashier,6,sale,39.06,ORD-504381,CUST-10029,card,,0.0,
evt-0015824,2026-07-15T16:32:19,EMP-1018,Idris Voss,Store Manager,6,sale,22.9,ORD-589096,CUST-10043,card,,0.0,
evt-0015484,2026-07-15T16:32:38,EMP-1002,Marco Adeyemi,Cashier,6,sale,18.96,ORD-702026,CUST-10127,cash,,0.0,
evt-0015691,2026-07-15T16:33:22,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,37.57,ORD-727072,CUST-10163,card,,0.0,
evt-0015518,2026-07-15T16:34:46,EMP-1003,Fatima Klein,Cashier,6,sale,11.76,ORD-756575,CUST-10167,card,,0.0,
evt-0015443,2026-07-15T16:34:48,EMP-1001,Cora Duarte,Cashier,6,sale,22.57,ORD-840955,CUST-10032,card,,0.0,
evt-0015696,2026-07-15T16:35:00,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,49.52,ORD-306120,CUST-10052,card,,0.0,
evt-0015676,2026-07-15T16:36:45,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,15.57,ORD-220062,CUST-10262,wallet,,0.0,
evt-0015495,2026-07-15T16:37:53,EMP-1002,Marco Adeyemi,Cashier,6,sale,49.74,ORD-202189,CUST-10153,card,,0.0,
evt-0015773,2026-07-15T16:39:44,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,31.9,ORD-708323,CUST-10265,card,,0.0,
evt-0015835,2026-07-15T16:40:23,EMP-1018,Idris Voss,Store Manager,6,manual_override,27.48,ORD-323139,,card,,0.0,price override
evt-0015464,2026-07-15T16:40:57,EMP-1001,Cora Duarte,Cashier,6,sale,9.48,ORD-335549,CUST-10038,card,,0.0,
evt-0015592,2026-07-15T16:42:44,EMP-1005,Idris Nair,Cashier,6,sale,27.54,ORD-377125,CUST-10085,card,,0.0,
evt-0015588,2026-07-15T16:43:38,EMP-1004,Kwame Novak,Cashier,6,refund,9.95,ORD-167297,CUST-10126,card,evt-0015563,0.0,
evt-0015666,2026-07-15T16:44:29,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,30.85,ORD-581974,CUST-10061,wallet,,0.0,
evt-0015704,2026-07-15T16:47:35,EMP-1012,Mei Duarte,Shift Supervisor,6,refund,54.67,ORD-647654,CUST-10235,card,evt-0015700,0.0,
evt-0015647,2026-07-15T16:49:03,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,31.4,ORD-168465,CUST-10293,card,,0.0,
evt-0015520,2026-07-15T16:49:18,EMP-1003,Fatima Klein,Cashier,6,sale,21.45,ORD-272253,CUST-10224,card,,0.0,
evt-0015710,2026-07-15T16:49:39,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,24.52,ORD-283900,CUST-10286,card,,0.0,
evt-0015525,2026-07-15T16:51:25,EMP-1003,Fatima Klein,Cashier,6,sale,32.05,ORD-899820,CUST-10026,card,,0.0,
evt-0015644,2026-07-15T16:52:21,EMP-1007,Yusuf Voss,Returns Desk,6,manual_override,16.39,ORD-726722,,card,,0.0,price override
evt-0015804,2026-07-15T16:53:03,EMP-1016,Lucia Okonkwo,Store Manager,6,refund,14.67,ORD-531152,CUST-10050,card,evt-0015801,0.0,
evt-0015735,2026-07-15T16:53:28,EMP-1014,Mei Demir,Shift Supervisor,6,sale,52.47,ORD-482063,CUST-10284,card,,0.0,
evt-0015512,2026-07-15T16:53:55,EMP-1002,Marco Adeyemi,Cashier,6,sale,77.86,ORD-312394,CUST-10226,card,,0.0,
evt-0015483,2026-07-15T16:54:38,EMP-1002,Marco Adeyemi,Cashier,6,sale,63.34,ORD-137641,CUST-10074,wallet,,0.0,
evt-0015642,2026-07-15T16:55:01,EMP-1007,Yusuf Voss,Returns Desk,6,sale,28.07,ORD-566736,CUST-10172,cash,,0.0,
evt-0015539,2026-07-15T16:55:05,EMP-1003,Fatima Klein,Cashier,6,sale,43.52,ORD-227471,CUST-10023,card,,0.0,
evt-0015785,2026-07-15T16:56:25,EMP-1015,Anders Ricci,Shift Supervisor,6,refund,44.47,ORD-662590,CUST-10134,card,evt-0015769,0.0,
evt-0015718,2026-07-15T16:57:18,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,32.34,ORD-321071,CUST-10035,card,,0.0,
evt-0015820,2026-07-15T16:57:53,EMP-1017,Idris Adeyemi,Store Manager,6,discount,88.69,ORD-536350,CUST-10033,card,,8.5,
evt-0015659,2026-07-15T16:59:13,EMP-1010,Yusuf Duarte,Returns Desk,6,refund,53.56,ORD-383950,CUST-10310,card,evt-0015648,0.0,
evt-0015526,2026-07-15T16:59:44,EMP-1003,Fatima Klein,Cashier,6,sale,18.26,ORD-434017,CUST-10127,card,,0.0,
evt-0015606,2026-07-15T16:59:54,EMP-1005,Idris Nair,Cashier,6,sale,10.49,ORD-424121,CUST-10294,card,,0.0,
evt-0015736,2026-07-15T16:59:56,EMP-1014,Mei Demir,Shift Supervisor,6,sale,43.45,ORD-283563,CUST-10094,cash,,0.0,
evt-0015770,2026-07-15T16:59:57,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,35.84,ORD-928735,CUST-10103,card,,0.0,
evt-0015632,2026-07-15T17:02:07,EMP-1006,Amara Holm,Returns Desk,6,refund,6.73,ORD-191867,CUST-10284,card,,0.0,
evt-0015690,2026-07-15T17:02:32,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,29.89,ORD-624104,CUST-10065,wallet,,0.0,
evt-0015762,2026-07-15T17:04:26,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,48.88,ORD-763484,CUST-10129,card,,0.0,
evt-0015661,2026-07-15T17:07:26,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,11.58,ORD-487922,CUST-10134,card,,0.0,
evt-0015821,2026-07-15T17:07:55,EMP-1017,Idris Adeyemi,Store Manager,6,manual_override,40.66,ORD-854700,,card,,0.0,price override
evt-0015750,2026-07-15T17:08:39,EMP-1014,Mei Demir,Shift Supervisor,6,sale,22.61,ORD-398738,CUST-10031,card,,0.0,
evt-0015538,2026-07-15T17:09:06,EMP-1003,Fatima Klein,Cashier,6,sale,41.08,ORD-641565,CUST-10310,card,,0.0,
evt-0015660,2026-07-15T17:09:26,EMP-1010,Yusuf Duarte,Returns Desk,6,manual_override,13.11,ORD-478423,,card,,0.0,price override
evt-0015814,2026-07-15T17:09:37,EMP-1017,Idris Adeyemi,Store Manager,6,sale,29.49,ORD-803390,CUST-10233,cash,,0.0,
evt-0015673,2026-07-15T17:09:48,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,73.98,ORD-847502,CUST-10267,cash,,0.0,
evt-0015825,2026-07-15T17:10:09,EMP-1018,Idris Voss,Store Manager,6,sale,31.76,ORD-590289,CUST-10074,card,,0.0,
evt-0015505,2026-07-15T17:10:13,EMP-1002,Marco Adeyemi,Cashier,6,sale,24.39,ORD-224248,CUST-10093,cash,,0.0,
evt-0015781,2026-07-15T17:14:34,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,17.67,ORD-398806,CUST-10021,card,,0.0,
evt-0015728,2026-07-15T17:14:57,EMP-1013,Mei Ricci,Shift Supervisor,6,discount,17.79,ORD-569228,CUST-10140,card,,2.6,
evt-0015598,2026-07-15T17:16:01,EMP-1005,Idris Nair,Cashier,6,sale,21.77,ORD-468432,CUST-10308,cash,,0.0,
evt-0015833,2026-07-15T17:16:10,EMP-1018,Idris Voss,Store Manager,6,refund,13.92,ORD-957639,CUST-10320,card,evt-0015827,0.0,
evt-0015546,2026-07-15T17:17:04,EMP-1003,Fatima Klein,Cashier,6,sale,10.39,ORD-823012,CUST-10329,card,,0.0,
evt-0015679,2026-07-15T17:17:20,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,39.92,ORD-567381,CUST-10210,card,,0.0,
evt-0015775,2026-07-15T17:20:12,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,21.14,ORD-632079,CUST-10031,card,,0.0,
evt-0015701,2026-07-15T17:20:13,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,54.24,ORD-454736,CUST-10376,card,,0.0,
evt-0015683,2026-07-15T17:21:16,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,16.76,ORD-446885,CUST-10278,card,,0.0,
evt-0015732,2026-07-15T17:21:49,EMP-1014,Mei Demir,Shift Supervisor,6,sale,9.13,ORD-779518,CUST-10238,card,,0.0,
evt-0015792,2026-07-15T17:25:28,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,8.86,ORD-984914,CUST-10192,card,,0.0,
evt-0015765,2026-07-15T17:28:13,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,25.24,ORD-212362,CUST-10338,card,,0.0,
evt-0015556,2026-07-15T17:29:39,EMP-1003,Fatima Klein,Cashier,6,void,81.48,ORD-228993,,card,evt-0015527,0.0,
evt-0015784,2026-07-15T17:32:23,EMP-1015,Anders Ricci,Shift Supervisor,6,refund,9.13,ORD-833295,CUST-10218,card,evt-0015761,0.0,
evt-0015485,2026-07-15T17:32:45,EMP-1002,Marco Adeyemi,Cashier,6,sale,9.51,ORD-677452,CUST-10204,card,,0.0,
evt-0015819,2026-07-15T17:32:51,EMP-1017,Idris Adeyemi,Store Manager,6,discount,23.74,ORD-959831,CUST-10385,card,,16.4,
evt-0015639,2026-07-15T17:33:10,EMP-1007,Yusuf Voss,Returns Desk,6,sale,16.65,ORD-583545,CUST-10051,card,,0.0,
evt-0015786,2026-07-15T17:33:14,EMP-1015,Anders Ricci,Shift Supervisor,6,void,28.5,ORD-324190,,card,evt-0015769,0.0,
evt-0015479,2026-07-15T17:37:19,EMP-1001,Cora Duarte,Cashier,6,discount,12.77,ORD-371755,CUST-10398,card,,9.6,
evt-0015739,2026-07-15T17:37:35,EMP-1014,Mei Demir,Shift Supervisor,6,sale,43.03,ORD-236390,CUST-10224,card,,0.0,
evt-0015503,2026-07-15T17:40:31,EMP-1002,Marco Adeyemi,Cashier,6,sale,60.65,ORD-973905,CUST-10376,card,,0.0,
evt-0015516,2026-07-15T17:43:35,EMP-1002,Marco Adeyemi,Cashier,6,discount,7.4,ORD-926289,CUST-10068,card,,11.7,
evt-0015744,2026-07-15T17:49:57,EMP-1014,Mei Demir,Shift Supervisor,6,sale,28.24,ORD-763083,CUST-10168,card,,0.0,
evt-0015557,2026-07-15T17:50:34,EMP-1003,Fatima Klein,Cashier,6,discount,4.87,ORD-751010,CUST-10300,card,,12.0,
evt-0015605,2026-07-15T17:55:02,EMP-1005,Idris Nair,Cashier,6,sale,27.18,ORD-759283,CUST-10097,card,,0.0,
evt-0015682,2026-07-15T17:55:58,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,100.65,ORD-498975,CUST-10000,card,,0.0,
evt-0015670,2026-07-15T18:06:34,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,17.16,ORD-855790,CUST-10268,card,,0.0,
evt-0015494,2026-07-15T18:06:39,EMP-1002,Marco Adeyemi,Cashier,6,sale,30.91,ORD-787374,CUST-10342,card,,0.0,
evt-0015681,2026-07-15T18:06:41,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,17.33,ORD-713255,CUST-10036,card,,0.0,
evt-0015782,2026-07-15T18:07:19,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,31.69,ORD-717911,CUST-10294,card,,0.0,
evt-0015671,2026-07-15T18:10:00,EMP-1011,Bea Ricci,Shift Supervisor,6,sale,14.34,ORD-325874,CUST-10115,card,,0.0,
evt-0015693,2026-07-15T18:11:26,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,44.9,ORD-125756,CUST-10212,card,,0.0,
evt-0015721,2026-07-15T18:12:33,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,44.43,ORD-785835,CUST-10365,card,,0.0,
evt-0015700,2026-07-15T18:14:26,EMP-1012,Mei Duarte,Shift Supervisor,6,sale,54.67,ORD-398034,CUST-10235,cash,,0.0,
evt-0015790,2026-07-15T18:15:43,EMP-1015,Anders Ricci,Shift Supervisor,6,discount,23.89,ORD-678843,CUST-10181,card,,11.0,
evt-0015604,2026-07-15T18:16:11,EMP-1005,Idris Nair,Cashier,6,sale,50.83,ORD-391958,CUST-10348,card,,0.0,
evt-0015774,2026-07-15T18:16:39,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,34.43,ORD-395472,CUST-10100,cash,,0.0,
evt-0015499,2026-07-15T18:19:06,EMP-1002,Marco Adeyemi,Cashier,6,sale,35.89,ORD-664565,CUST-10182,card,,0.0,
evt-0015827,2026-07-15T18:20:24,EMP-1018,Idris Voss,Store Manager,6,sale,13.92,ORD-304104,CUST-10320,card,,0.0,
evt-0015486,2026-07-15T18:21:54,EMP-1002,Marco Adeyemi,Cashier,6,sale,58.69,ORD-172209,CUST-10343,card,,0.0,
evt-0015685,2026-07-15T18:25:03,EMP-1011,Bea Ricci,Shift Supervisor,6,refund,14.64,ORD-762150,CUST-10225,card,evt-0015669,0.0,
evt-0015487,2026-07-15T18:26:59,EMP-1002,Marco Adeyemi,Cashier,6,sale,38.54,ORD-155811,CUST-10255,card,,0.0,
evt-0015482,2026-07-15T18:30:13,EMP-1002,Marco Adeyemi,Cashier,6,sale,27.08,ORD-827364,CUST-10174,wallet,,0.0,
evt-0015823,2026-07-15T18:32:57,EMP-1018,Idris Voss,Store Manager,6,sale,65.45,ORD-597713,CUST-10234,card,,0.0,
evt-0015611,2026-07-15T18:33:16,EMP-1005,Idris Nair,Cashier,6,sale,11.86,ORD-980528,CUST-10171,card,,0.0,
evt-0015602,2026-07-15T18:37:10,EMP-1005,Idris Nair,Cashier,6,sale,18.43,ORD-652163,CUST-10040,cash,,0.0,
evt-0015493,2026-07-15T18:41:03,EMP-1002,Marco Adeyemi,Cashier,6,sale,11.34,ORD-595233,CUST-10203,cash,,0.0,
evt-0015729,2026-07-15T18:42:29,EMP-1013,Mei Ricci,Shift Supervisor,6,manual_override,24.63,ORD-731902,,card,,0.0,price override
evt-0015491,2026-07-15T18:43:34,EMP-1002,Marco Adeyemi,Cashier,6,sale,39.96,ORD-518896,CUST-10337,card,,0.0,
evt-0015514,2026-07-15T18:43:48,EMP-1002,Marco Adeyemi,Cashier,6,refund,63.34,ORD-411613,CUST-10074,cash,evt-0015483,0.0,
evt-0015783,2026-07-15T18:55:44,EMP-1015,Anders Ricci,Shift Supervisor,6,refund,29.87,ORD-960689,CUST-10155,card,evt-0015764,0.0,
evt-0015515,2026-07-15T19:04:47,EMP-1002,Marco Adeyemi,Cashier,6,refund,31.83,ORD-235270,CUST-10331,card,evt-0015498,0.0,
evt-0015619,2026-07-15T19:05:37,EMP-1005,Idris Nair,Cashier,6,void,33.98,ORD-115207,,card,evt-0015591,0.0,
evt-0015492,2026-07-15T19:15:23,EMP-1002,Marco Adeyemi,Cashier,6,sale,17.8,ORD-971141,CUST-10362,cash,,0.0,
evt-0015500,2026-07-15T19:15:27,EMP-1002,Marco Adeyemi,Cashier,6,sale,31.53,ORD-494708,CUST-10289,card,,0.0,
evt-0015504,2026-07-15T19:15:38,EMP-1002,Marco Adeyemi,Cashier,6,sale,18.92,ORD-751845,CUST-10202,cash,,0.0,
evt-0015490,2026-07-15T19:33:41,EMP-1002,Marco Adeyemi,Cashier,6,sale,21.34,ORD-445144,CUST-10048,card,,0.0,
evt-0015720,2026-07-15T19:37:33,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,24.87,ORD-788906,CUST-10189,cash,,0.0,
evt-0015769,2026-07-15T19:40:48,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,44.47,ORD-516350,CUST-10134,card,,0.0,
evt-0015636,2026-07-15T19:41:40,EMP-1007,Yusuf Voss,Returns Desk,6,sale,14.68,ORD-471381,CUST-10361,cash,,0.0,
evt-0015724,2026-07-15T19:44:09,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,34.95,ORD-208836,CUST-10247,card,,0.0,
evt-0015776,2026-07-15T19:44:58,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,22.18,ORD-435855,CUST-10373,card,,0.0,
evt-0015711,2026-07-15T19:53:26,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,18.83,ORD-837609,CUST-10246,card,,0.0,
evt-0015715,2026-07-15T20:08:42,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,38.23,ORD-367076,CUST-10277,cash,,0.0,
evt-0015635,2026-07-15T20:16:28,EMP-1007,Yusuf Voss,Returns Desk,6,sale,30.91,ORD-288476,CUST-10181,cash,,0.0,
evt-0015713,2026-07-15T20:57:24,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,40.46,ORD-280794,CUST-10271,card,,0.0,
evt-0016144,2026-07-16T07:22:32,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,29.7,ORD-449801,CUST-10104,card,,0.0,
evt-0016153,2026-07-16T07:41:07,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,94.13,ORD-938404,CUST-10091,card,,0.0,
evt-0016147,2026-07-16T07:58:42,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,10.63,ORD-262712,CUST-10070,card,,0.0,
evt-0016145,2026-07-16T08:04:00,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,29.81,ORD-140037,CUST-10384,card,,0.0,
evt-0016141,2026-07-16T08:07:21,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,36.03,ORD-186009,CUST-10272,cash,,0.0,
evt-0016139,2026-07-16T08:55:10,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,32.86,ORD-582015,CUST-10113,wallet,,0.0,
evt-0016235,2026-07-16T09:34:05,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,52.25,ORD-779974,CUST-10095,card,,0.0,
evt-0016249,2026-07-16T09:37:25,EMP-1018,Idris Voss,Store Manager,6,sale,42.43,ORD-581588,CUST-10349,cash,,0.0,
evt-0016005,2026-07-16T09:38:08,EMP-1005,Idris Nair,Cashier,6,sale,81.26,ORD-583108,CUST-10043,cash,,0.0,
evt-0016248,2026-07-16T09:41:34,EMP-1018,Idris Voss,Store Manager,6,sale,44.22,ORD-676579,CUST-10150,card,,0.0,
evt-0016271,2026-07-16T09:43:45,EMP-1019,Kwame Whitfield,Store Manager,6,sale,63.78,ORD-574336,CUST-10044,cash,,0.0,
evt-0016151,2026-07-16T09:50:59,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,60.24,ORD-393911,CUST-10169,card,,0.0,
evt-0016015,2026-07-16T09:54:22,EMP-1005,Idris Nair,Cashier,6,discount,49.48,ORD-379007,CUST-10082,card,,8.0,
evt-0016013,2026-07-16T09:59:21,EMP-1005,Idris Nair,Cashier,6,void,35.89,ORD-932416,,card,evt-0015991,0.0,
evt-0016250,2026-07-16T10:06:50,EMP-1018,Idris Voss,Store Manager,6,sale,29.57,ORD-544583,CUST-10200,card,,0.0,
evt-0016234,2026-07-16T10:09:50,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,36.2,ORD-204980,CUST-10364,cash,,0.0,
evt-0015998,2026-07-16T10:14:21,EMP-1005,Idris Nair,Cashier,6,sale,53.71,ORD-669165,CUST-10333,card,,0.0,
evt-0015993,2026-07-16T10:17:44,EMP-1005,Idris Nair,Cashier,6,sale,29.22,ORD-337088,CUST-10185,card,,0.0,
evt-0016268,2026-07-16T10:19:43,EMP-1019,Kwame Whitfield,Store Manager,6,sale,39.59,ORD-970308,CUST-10050,card,,0.0,
evt-0016160,2026-07-16T10:20:35,EMP-1013,Mei Ricci,Shift Supervisor,6,manual_override,14.16,ORD-550023,,card,,0.0,price override
evt-0016174,2026-07-16T10:23:02,EMP-1014,Mei Demir,Shift Supervisor,6,sale,21.33,ORD-717629,CUST-10276,card,,0.0,
evt-0016265,2026-07-16T10:23:40,EMP-1019,Kwame Whitfield,Store Manager,6,sale,17.71,ORD-518784,CUST-10372,cash,,0.0,
evt-0016247,2026-07-16T10:24:40,EMP-1018,Idris Voss,Store Manager,6,sale,105.59,ORD-146488,CUST-10241,card,,0.0,
evt-0015883,2026-07-16T10:24:59,EMP-1001,Cora Duarte,Cashier,6,sale,21.4,ORD-421628,CUST-10220,card,,0.0,
evt-0016266,2026-07-16T10:25:11,EMP-1019,Kwame Whitfield,Store Manager,6,sale,12.23,ORD-470306,CUST-10338,card,,0.0,
evt-0016154,2026-07-16T10:29:17,EMP-1013,Mei Ricci,Shift Supervisor,6,refund,10.63,ORD-392066,CUST-10070,cash,evt-0016147,0.0,
evt-0016082,2026-07-16T10:29:23,EMP-1009,Ravi Demir,Returns Desk,6,sale,31.33,ORD-268843,CUST-10132,card,,0.0,
evt-0016269,2026-07-16T10:31:17,EMP-1019,Kwame Whitfield,Store Manager,6,sale,14.2,ORD-532865,CUST-10316,card,,0.0,
evt-0016251,2026-07-16T10:32:07,EMP-1018,Idris Voss,Store Manager,6,refund,29.57,ORD-326969,CUST-10200,card,evt-0016250,0.0,
evt-0016143,2026-07-16T10:36:13,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,34.76,ORD-838374,CUST-10055,card,,0.0,
evt-0016021,2026-07-16T10:42:40,EMP-1006,Amara Holm,Returns Desk,6,sale,40.74,ORD-357074,CUST-10048,cash,,0.0,
evt-0016183,2026-07-16T10:43:02,EMP-1014,Mei Demir,Shift Supervisor,6,discount,13.6,ORD-955688,CUST-10136,card,,7.3,
evt-0016181,2026-07-16T10:43:45,EMP-1014,Mei Demir,Shift Supervisor,6,refund,15.33,ORD-548179,CUST-10309,card,evt-0016169,0.0,
evt-0016140,2026-07-16T10:49:21,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,18.95,ORD-264642,CUST-10356,cash,,0.0,
evt-0016263,2026-07-16T10:52:48,EMP-1019,Kwame Whitfield,Store Manager,6,sale,40.71,ORD-192873,CUST-10351,cash,,0.0,
evt-0016165,2026-07-16T10:53:49,EMP-1014,Mei Demir,Shift Supervisor,6,sale,44.86,ORD-433227,CUST-10398,wallet,,0.0,
evt-0016189,2026-07-16T10:53:56,EMP-1014,Mei Demir,Shift Supervisor,6,manual_override,11.85,ORD-529155,,card,,0.0,price override
evt-0016138,2026-07-16T10:56:09,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,19.82,ORD-674934,CUST-10084,card,,0.0,
evt-0015879,2026-07-16T11:00:37,EMP-1001,Cora Duarte,Cashier,6,sale,18.64,ORD-495652,CUST-10076,card,,0.0,
evt-0016070,2026-07-16T11:02:19,EMP-1009,Ravi Demir,Returns Desk,6,sale,14.94,ORD-839990,CUST-10036,card,,0.0,
evt-0016011,2026-07-16T11:07:24,EMP-1005,Idris Nair,Cashier,6,sale,18.65,ORD-857038,CUST-10133,card,,0.0,
evt-0016275,2026-07-16T11:10:56,EMP-1019,Kwame Whitfield,Store Manager,6,refund,19.69,ORD-526282,CUST-10336,card,evt-0016258,0.0,
evt-0015893,2026-07-16T11:13:12,EMP-1001,Cora Duarte,Cashier,6,discount,17.95,ORD-245905,CUST-10029,card,,12.8,
evt-0016106,2026-07-16T11:15:53,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,44.86,ORD-509618,CUST-10093,cash,,0.0,
evt-0016063,2026-07-16T11:17:59,EMP-1009,Ravi Demir,Returns Desk,6,sale,37.83,ORD-757375,CUST-10158,card,,0.0,
evt-0016018,2026-07-16T11:22:09,EMP-1006,Amara Holm,Returns Desk,6,sale,7.73,ORD-192318,CUST-10028,wallet,,0.0,
evt-0016195,2026-07-16T11:24:40,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,24.83,ORD-521685,CUST-10262,cash,,0.0,
evt-0016172,2026-07-16T11:25:14,EMP-1014,Mei Demir,Shift Supervisor,6,sale,32.69,ORD-256050,CUST-10301,card,,0.0,
evt-0016238,2026-07-16T11:26:11,EMP-1016,Lucia Okonkwo,Store Manager,6,manual_override,17.54,ORD-908144,,card,,0.0,price override
evt-0016093,2026-07-16T11:26:25,EMP-1009,Ravi Demir,Returns Desk,6,refund,64.84,ORD-139596,CUST-10377,cash,evt-0016071,0.0,
evt-0016178,2026-07-16T11:27:48,EMP-1014,Mei Demir,Shift Supervisor,6,refund,36.46,ORD-626606,CUST-10173,cash,evt-0016161,0.0,
evt-0016071,2026-07-16T11:28:22,EMP-1009,Ravi Demir,Returns Desk,6,sale,64.84,ORD-180251,CUST-10377,card,,0.0,
evt-0016231,2026-07-16T11:28:44,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,24.51,ORD-418192,CUST-10114,card,,0.0,
evt-0016102,2026-07-16T11:28:56,EMP-1009,Ravi Demir,Returns Desk,6,discount,18.32,ORD-636773,CUST-10327,card,,8.5,
evt-0016107,2026-07-16T11:29:38,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,16.12,ORD-557778,CUST-10197,cash,,0.0,
