event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0017805,2026-07-21T12:26:54,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,31.07,ORD-272382,CUST-10358,wallet,,0.0,
evt-0017645,2026-07-21T12:41:33,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,14.21,ORD-656586,CUST-10224,card,,0.0,
evt-0017879,2026-07-21T12:43:00,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,25.14,ORD-815635,CUST-10122,card,,0.0,
evt-0017854,2026-07-21T12:43:41,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,25.68,ORD-787741,CUST-10073,cash,,0.0,
evt-0017828,2026-07-21T12:44:18,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,71.76,ORD-305212,CUST-10199,card,,0.0,
evt-0017663,2026-07-21T12:44:35,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,22.45,ORD-536332,CUST-10294,card,,0.0,
evt-0017824,2026-07-21T12:45:26,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,30.02,ORD-575986,CUST-10085,cash,,0.0,
evt-0017741,2026-07-21T12:53:19,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,63.51,ORD-871438,CUST-10179,card,,0.0,
evt-0017716,2026-07-21T12:54:49,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,refund,66.11,ORD-968734,CUST-10348,card,evt-0017711,0.0,
evt-0017735,2026-07-21T12:57:59,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,refund,69.38,ORD-963909,CUST-10109,cash,evt-0017719,0.0,
evt-0017740,2026-07-21T12:58:43,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,11.71,ORD-729892,CUST-10231,card,,0.0,
evt-0017877,2026-07-21T12:58:57,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,27.77,ORD-240178,CUST-10344,cash,,0.0,
evt-0017840,2026-07-21T12:59:53,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,24.37,ORD-985869,CUST-10134,wallet,,0.0,
evt-0017754,2026-07-21T13:02:15,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,42.7,ORD-958120,CUST-10266,wallet,,0.0,
evt-0017651,2026-07-21T13:04:25,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,31.78,ORD-333982,CUST-10356,card,,0.0,
evt-0017698,2026-07-21T13:04:34,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,72.15,ORD-792767,CUST-10238,card,,0.0,
evt-0017673,2026-07-21T13:05:04,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,11.89,ORD-613657,CUST-10278,card,,0.0,
evt-0017718,2026-07-21T13:05:06,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,manual_override,20.37,ORD-930808,,card,,0.0,price override
evt-0017895,2026-07-21T13:05:37,EMP-1016,Theo Duarte,Store Manager,STORE-B,discount,33.99,ORD-197285,CUST-10157,card,,6.8,
evt-0017723,2026-07-21T13:06:05,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,72.7,ORD-958039,CUST-10175,card,,0.0,
evt-0017644,2026-07-21T13:06:14,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,48.92,ORD-318799,CUST-10036,card,,0.0,
evt-0017798,2026-07-21T13:08:21,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,49.31,ORD-418261,CUST-10283,cash,,0.0,
evt-0017666,2026-07-21T13:11:18,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,29.68,ORD-843355,CUST-10377,card,,0.0,
evt-0017857,2026-07-21T13:12:01,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,60.87,ORD-527012,CUST-10389,card,,0.0,
evt-0017891,2026-07-21T13:12:46,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,29.08,ORD-451885,CUST-10189,card,,0.0,
evt-0017674,2026-07-21T13:13:42,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,19.8,ORD-149770,CUST-10356,card,,0.0,
evt-0017886,2026-07-21T13:18:33,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,20.33,ORD-617786,CUST-10309,card,,0.0,
evt-0017656,2026-07-21T13:19:10,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,8.17,ORD-153907,CUST-10270,cash,,0.0,
evt-0017772,2026-07-21T13:20:34,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,305.34,ORD-699697,CUST-10147,card,,0.0,
evt-0017712,2026-07-21T13:20:43,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,refund,23.85,ORD-228951,CUST-10197,cash,evt-0017708,0.0,
evt-0017834,2026-07-21T13:20:44,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,23.05,ORD-795185,CUST-10172,card,,0.0,
evt-0017815,2026-07-21T13:22:32,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,23.56,ORD-934399,CUST-10009,card,,0.0,
evt-0017731,2026-07-21T13:23:03,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,26.12,ORD-163326,CUST-10225,card,,0.0,
evt-0017714,2026-07-21T13:23:05,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,refund,89.51,ORD-286584,CUST-10322,card,evt-0017700,0.0,
evt-0017733,2026-07-21T13:23:09,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,45.81,ORD-712681,CUST-10008,card,,0.0,
evt-0017875,2026-07-21T13:23:39,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,23.5,ORD-843674,CUST-10212,card,,0.0,
evt-0017677,2026-07-21T13:23:59,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,9.16,ORD-585002,CUST-10014,card,,0.0,
evt-0017872,2026-07-21T13:28:00,EMP-1015,Leila Farah,Store Manager,STORE-B,manual_override,15.35,ORD-141215,,card,,0.0,price override
evt-0017782,2026-07-21T13:38:05,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,15.27,ORD-602226,CUST-10176,card,,0.0,
evt-0017652,2026-07-21T13:38:55,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,162.06,ORD-651280,CUST-10021,card,,0.0,
evt-0017743,2026-07-21T13:39:24,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,19.54,ORD-657366,CUST-10152,card,,0.0,
evt-0017852,2026-07-21T13:44:00,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,29.61,ORD-486969,CUST-10305,card,,0.0,
evt-0017839,2026-07-21T13:44:11,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,61.92,ORD-789217,CUST-10094,card,,0.0,
evt-0017751,2026-07-21T13:46:28,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,17.5,ORD-954142,CUST-10033,cash,,0.0,
evt-0017814,2026-07-21T13:50:13,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,17.6,ORD-902771,CUST-10165,wallet,,0.0,
evt-0017730,2026-07-21T13:50:45,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,51.64,ORD-872173,CUST-10261,cash,,0.0,
evt-0017739,2026-07-21T13:52:05,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,41.75,ORD-889537,CUST-10364,card,,0.0,
evt-0017676,2026-07-21T13:52:47,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,55.39,ORD-944568,CUST-10249,cash,,0.0,
evt-0017763,2026-07-21T13:56:22,EMP-1008,Amara Chan,Returns Desk,STORE-B,refund,16.84,ORD-845773,CUST-10039,card,evt-0017757,0.0,
evt-0017833,2026-07-21T13:59:45,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,45.58,ORD-730823,CUST-10091,cash,,0.0,
evt-0017858,2026-07-21T14:00:22,EMP-1014,Theo Chan,Store Manager,STORE-B,refund,4.39,ORD-253365,CUST-10260,cash,evt-0017851,0.0,
evt-0017868,2026-07-21T14:00:35,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,37.52,ORD-668489,CUST-10282,card,,0.0,
evt-0017681,2026-07-21T14:02:12,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,90.38,ORD-400404,CUST-10257,card,,0.0,
evt-0017885,2026-07-21T14:03:27,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,84.33,ORD-747314,CUST-10093,wallet,,0.0,
evt-0017639,2026-07-21T14:05:54,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,11.57,ORD-980749,CUST-10277,wallet,,0.0,
evt-0017721,2026-07-21T14:07:24,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,28.02,ORD-864210,CUST-10278,card,,0.0,
evt-0017796,2026-07-21T14:07:47,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,36.51,ORD-972360,CUST-10057,card,,10.6,
evt-0017692,2026-07-21T14:09:23,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,38.74,ORD-130418,CUST-10120,card,,0.0,
evt-0017650,2026-07-21T14:13:36,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,30.24,ORD-523022,CUST-10086,card,,0.0,
evt-0017811,2026-07-21T14:13:50,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,6.57,ORD-461996,CUST-10059,wallet,,0.0,
evt-0017855,2026-07-21T14:18:52,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,23.22,ORD-513317,CUST-10047,card,,0.0,
evt-0017847,2026-07-21T14:20:50,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,void,39.16,ORD-663666,,card,evt-0017828,0.0,
evt-0017850,2026-07-21T14:23:22,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,12.04,ORD-778626,CUST-10035,card,,0.0,
evt-0017649,2026-07-21T14:26:05,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,36.13,ORD-944306,CUST-10037,card,,0.0,
evt-0017817,2026-07-21T14:27:10,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,discount,68.08,ORD-826459,CUST-10298,card,,8.6,
evt-0017881,2026-07-21T14:30:35,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,31.62,ORD-285504,CUST-10188,card,,0.0,
evt-0017749,2026-07-21T14:31:10,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,57.93,ORD-572520,CUST-10339,card,,0.0,
evt-0017765,2026-07-21T14:33:59,EMP-1008,Amara Chan,Returns Desk,STORE-B,refund,57.93,ORD-831950,CUST-10339,cash,evt-0017749,0.0,
evt-0017655,2026-07-21T14:35:35,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,20.99,ORD-476600,CUST-10283,card,,0.0,
evt-0017646,2026-07-21T14:36:16,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,66.42,ORD-973525,CUST-10124,card,,0.0,
evt-0017703,2026-07-21T14:36:43,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,18.99,ORD-840695,CUST-10195,card,,0.0,
evt-0017841,2026-07-21T14:37:34,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,61.84,ORD-712264,CUST-10075,card,,0.0,
evt-0017862,2026-07-21T14:40:03,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,41.52,ORD-752578,CUST-10225,card,,0.0,
evt-0017706,2026-07-21T14:45:09,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,21.67,ORD-691877,CUST-10175,card,,0.0,
evt-0017832,2026-07-21T14:45:49,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,21.58,ORD-780188,CUST-10203,card,,0.0,
evt-0017853,2026-07-21T14:46:27,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,55.49,ORD-313280,CUST-10039,card,,0.0,
evt-0017892,2026-07-21T14:49:47,EMP-1016,Theo Duarte,Store Manager,STORE-B,refund,66.64,ORD-897484,CUST-10289,cash,evt-0017883,0.0,
evt-0017709,2026-07-21T14:50:20,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,23.21,ORD-708859,CUST-10184,card,,0.0,
evt-0017866,2026-07-21T14:57:43,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,54.09,ORD-401423,CUST-10208,cash,,0.0,
evt-0017679,2026-07-21T14:58:20,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,11.11,ORD-516587,CUST-10027,card,,0.0,
evt-0017724,2026-07-21T14:59:34,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,20.74,ORD-878920,CUST-10261,cash,,0.0,
evt-0017887,2026-07-21T15:00:23,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,18.1,ORD-499090,CUST-10343,card,,0.0,
evt-0017640,2026-07-21T15:02:13,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,19.86,ORD-267552,CUST-10230,card,,0.0,
evt-0017759,2026-07-21T15:02:19,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,22.46,ORD-874847,CUST-10128,card,,0.0,
evt-0017883,2026-07-21T15:03:53,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,66.64,ORD-115137,CUST-10289,card,,0.0,
evt-0017896,2026-07-21T15:08:45,EMP-1016,Theo Duarte,Store Manager,STORE-B,discount,20.32,ORD-330608,CUST-10211,card,,13.5,
evt-0017668,2026-07-21T15:09:41,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,12.9,ORD-427827,CUST-10065,card,,0.0,
evt-0017890,2026-07-21T15:14:09,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,20.43,ORD-453941,CUST-10035,card,,0.0,
evt-0017829,2026-07-21T15:14:33,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,24.98,ORD-495938,CUST-10328,card,,0.0,
evt-0017870,2026-07-21T15:14:43,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,5.79,ORD-982138,CUST-10223,card,,0.0,
evt-0017701,2026-07-21T15:15:46,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,40.39,ORD-975978,CUST-10242,card,,0.0,
evt-0017638,2026-07-21T15:15:53,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,4.77,ORD-905120,CUST-10380,card,,0.0,
evt-0017893,2026-07-21T15:16:13,EMP-1016,Theo Duarte,Store Manager,STORE-B,refund,20.43,ORD-229080,CUST-10035,card,evt-0017890,0.0,
evt-0017695,2026-07-21T15:22:32,EMP-1004,Cora Reyes,Cashier,STORE-B,void,8.8,ORD-943883,,card,evt-0017660,0.0,
evt-0017813,2026-07-21T15:24:02,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,32.03,ORD-694675,CUST-10088,card,,0.0,
evt-0017717,2026-07-21T15:25:54,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,discount,19.15,ORD-362792,CUST-10243,card,,12.8,
evt-0017835,2026-07-21T15:29:55,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,21.5,ORD-402230,CUST-10303,card,,0.0,
evt-0017685,2026-07-21T15:32:27,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,67.81,ORD-323459,CUST-10137,card,,0.0,
evt-0017783,2026-07-21T15:33:42,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,17.45,ORD-315054,CUST-10066,card,,0.0,
evt-0017636,2026-07-21T15:35:24,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,37.83,ORD-558813,CUST-10128,card,,0.0,
evt-0017797,2026-07-21T15:36:43,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,21.73,ORD-447548,CUST-10329,card,,10.5,
evt-0017874,2026-07-21T15:36:57,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,54.93,ORD-254444,CUST-10247,card,,0.0,
evt-0017737,2026-07-21T15:38:21,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,refund,20.74,ORD-511620,CUST-10261,cash,evt-0017724,0.0,
evt-0017810,2026-07-21T15:40:18,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,20.59,ORD-591270,CUST-10142,card,,0.0,
evt-0017702,2026-07-21T15:40:23,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,18.45,ORD-943773,CUST-10373,cash,,0.0,
evt-0017672,2026-07-21T15:40:25,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,73.45,ORD-480719,CUST-10094,card,,0.0,
evt-0017728,2026-07-21T15:41:53,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,28.91,ORD-495478,CUST-10108,card,,0.0,
evt-0017756,2026-07-21T15:42:42,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,50.85,ORD-237244,CUST-10309,card,,0.0,
evt-0017848,2026-07-21T15:43:42,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,discount,50.86,ORD-699469,CUST-10220,card,,11.8,
evt-0017758,2026-07-21T15:45:09,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,75.89,ORD-741476,CUST-10137,card,,0.0,
evt-0017641,2026-07-21T15:48:34,EMP-1002,Priya Byrne,Cashier,STORE-B,sale,25.97,ORD-574179,CUST-10203,cash,,0.0,
evt-0017669,2026-07-21T15:51:16,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,44.08,ORD-510110,CUST-10008,card,,0.0,
evt-0017821,2026-07-21T15:55:19,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,24.9,ORD-438714,CUST-10389,card,,0.0,
evt-0017736,2026-07-21T15:56:28,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,refund,20.74,ORD-121000,CUST-10261,card,evt-0017724,0.0,
evt-0017784,2026-07-21T15:58:16,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,34.48,ORD-803105,CUST-10284,card,,0.0,
evt-0017688,2026-07-21T15:59:35,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,42.7,ORD-654700,CUST-10336,card,,0.0,
evt-0017708,2026-07-21T16:05:22,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,23.85,ORD-158202,CUST-10197,card,,0.0,
evt-0017761,2026-07-21T16:05:32,EMP-1008,Amara Chan,Returns Desk,STORE-B,refund,37.09,ORD-686915,CUST-10246,card,evt-0017747,0.0,
evt-0017770,2026-07-21T16:06:01,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,65.86,ORD-318704,CUST-10165,card,,0.0,
evt-0017781,2026-07-21T16:06:40,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,32.09,ORD-523798,CUST-10057,card,,0.0,
evt-0017711,2026-07-21T16:07:29,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,66.11,ORD-790090,CUST-10348,cash,,0.0,
evt-0017766,2026-07-21T16:07:34,EMP-1008,Amara Chan,Returns Desk,STORE-B,discount,43.0,ORD-628796,CUST-10244,card,,10.5,
evt-0017825,2026-07-21T16:08:32,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,21.26,ORD-717369,CUST-10005,card,,0.0,
evt-0017889,2026-07-21T16:09:48,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,54.61,ORD-252893,CUST-10198,cash,,0.0,
evt-0017774,2026-07-21T16:13:30,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,32.11,ORD-857559,CUST-10345,card,,0.0,
evt-0017779,2026-07-21T16:13:48,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,24.3,ORD-244235,CUST-10316,wallet,,0.0,
evt-0017793,2026-07-21T16:17:30,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,62.09,ORD-422787,CUST-10205,card,,7.5,
evt-0017725,2026-07-21T16:19:28,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,128.71,ORD-105010,CUST-10066,card,,0.0,
evt-0017871,2026-07-21T16:19:39,EMP-1015,Leila Farah,Store Manager,STORE-B,refund,37.52,ORD-921917,CUST-10282,card,evt-0017868,0.0,
evt-0017804,2026-07-21T16:22:10,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,23.67,ORD-151607,CUST-10206,card,,0.0,
evt-0017785,2026-07-21T16:22:30,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,51.93,ORD-481170,CUST-10231,card,,0.0,
evt-0017812,2026-07-21T16:23:58,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,15.32,ORD-844797,CUST-10007,card,,0.0,
evt-0017819,2026-07-21T16:24:22,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,49.34,ORD-752655,CUST-10271,card,,0.0,
evt-0017808,2026-07-21T16:26:12,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,20.96,ORD-148876,CUST-10098,card,,0.0,
evt-0017864,2026-07-21T16:27:50,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,14.38,ORD-614713,CUST-10083,card,,0.0,
evt-0017704,2026-07-21T16:30:15,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,63.54,ORD-571643,CUST-10221,wallet,,0.0,
evt-0017894,2026-07-21T16:32:36,EMP-1016,Theo Duarte,Store Manager,STORE-B,refund,68.18,ORD-790851,CUST-10117,card,evt-0017888,0.0,
evt-0017727,2026-07-21T16:32:38,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,33.78,ORD-687816,CUST-10266,card,,0.0,
evt-0017729,2026-07-21T16:37:08,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,17.46,ORD-172601,CUST-10098,card,,0.0,
evt-0017696,2026-07-21T16:37:41,EMP-1004,Cora Reyes,Cashier,STORE-B,discount,80.5,ORD-780399,CUST-10310,card,,11.4,
evt-0017786,2026-07-21T16:39:11,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,24.33,ORD-512360,CUST-10349,cash,,0.0,
evt-0017809,2026-07-21T16:42:51,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,77.0,ORD-295193,CUST-10004,card,,0.0,
evt-0017827,2026-07-21T16:43:39,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,16.29,ORD-683033,CUST-10293,card,,0.0,
evt-0017822,2026-07-21T16:45:13,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,106.19,ORD-334420,CUST-10072,card,,0.0,
evt-0017831,2026-07-21T16:47:40,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,17.92,ORD-201054,CUST-10311,card,,0.0,
evt-0017742,2026-07-21T16:49:12,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,40.93,ORD-797844,CUST-10224,card,,0.0,
evt-0017722,2026-07-21T16:54:45,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,24.21,ORD-724501,CUST-10008,card,,0.0,
evt-0017826,2026-07-21T16:55:15,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,27.82,ORD-893944,CUST-10187,cash,,0.0,
evt-0017823,2026-07-21T17:01:19,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,25.27,ORD-425605,CUST-10048,card,,0.0,
evt-0017699,2026-07-21T17:12:59,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,15.62,ORD-208842,CUST-10125,cash,,0.0,
evt-0017800,2026-07-21T17:14:57,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,7.27,ORD-679275,CUST-10063,card,,0.0,
evt-0017700,2026-07-21T17:14:59,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,89.51,ORD-767555,CUST-10322,card,,0.0,
evt-0017713,2026-07-21T17:20:47,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,refund,23.85,ORD-311641,CUST-10197,card,evt-0017708,0.0,
evt-0017776,2026-07-21T17:23:47,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,13.93,ORD-499214,CUST-10379,card,,0.0,
evt-0017778,2026-07-21T17:30:30,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,65.38,ORD-374246,CUST-10230,card,,0.0,
evt-0017843,2026-07-21T17:30:47,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,4.2,ORD-454952,CUST-10199,wallet,,0.0,
evt-0017888,2026-07-21T17:34:13,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,68.18,ORD-931179,CUST-10117,card,,0.0,
evt-0017849,2026-07-21T17:35:36,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,discount,17.85,ORD-639414,CUST-10118,card,,10.0,
evt-0017818,2026-07-21T17:42:59,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,32.4,ORD-520713,CUST-10354,card,,0.0,
evt-0017863,2026-07-21T17:44:23,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,52.2,ORD-573392,CUST-10139,cash,,0.0,
evt-0017837,2026-07-21T17:44:35,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,12.15,ORD-245443,CUST-10282,wallet,,0.0,
evt-0017767,2026-07-21T17:46:31,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,19.54,ORD-961949,CUST-10040,card,,0.0,
evt-0017755,2026-07-21T17:48:02,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,60.99,ORD-375425,CUST-10116,cash,,0.0,
evt-0017816,2026-07-21T17:49:53,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,refund,23.67,ORD-493741,CUST-10206,card,evt-0017804,0.0,
evt-0017851,2026-07-21T17:52:57,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,4.39,ORD-530940,CUST-10260,wallet,,0.0,
evt-0017787,2026-07-21T18:03:13,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,15.94,ORD-456323,CUST-10268,cash,,0.0,
evt-0017859,2026-07-21T18:04:24,EMP-1014,Theo Chan,Store Manager,STORE-B,discount,31.5,ORD-907669,CUST-10207,card,,7.3,
evt-0017830,2026-07-21T18:09:43,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,18.79,ORD-116294,CUST-10070,wallet,,0.0,
evt-0017792,2026-07-21T18:18:10,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,41.71,ORD-759965,CUST-10121,card,,6.4,
evt-0017771,2026-07-21T18:22:51,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,18.46,ORD-237420,CUST-10054,card,,0.0,
evt-0017842,2026-07-21T18:37:25,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,30.75,ORD-748892,CUST-10395,cash,,0.0,
evt-0017790,2026-07-21T18:42:50,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,23.96,ORD-987507,CUST-10279,card,,0.0,
evt-0017795,2026-07-21T18:54:26,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,69.61,ORD-645536,CUST-10149,card,,8.5,
evt-0017769,2026-07-21T18:57:53,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,32.25,ORD-282395,CUST-10006,card,,0.0,
evt-0017780,2026-07-21T19:10:44,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,35.03,ORD-294950,CUST-10384,wallet,,0.0,
evt-0017773,2026-07-21T19:19:41,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,20.61,ORD-110223,CUST-10199,cash,,0.0,
evt-0017789,2026-07-21T19:43:08,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,sale,42.17,ORD-187909,CUST-10206,card,,0.0,
evt-0017791,2026-07-21T19:43:56,EMP-1010,Sam Byrne,Shift Supervisor,STORE-B,discount,26.05,ORD-430698,CUST-10363,card,,14.0,
