event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0021111,2026-06-18T15:43:05,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,20.93,ORD-674903,CUST-10134,card,,0.0,
evt-0021291,2026-06-18T15:48:28,EMP-1018,Lucia Barros,Store Manager,STORE-A,sale,15.59,ORD-817856,CUST-10199,cash,,0.0,
evt-0021246,2026-06-18T15:48:36,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,20.73,ORD-928541,CUST-10008,card,,0.0,
evt-0021114,2026-06-18T15:48:37,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,refund,20.55,ORD-807346,CUST-10247,card,evt-0021108,0.0,
evt-0021166,2026-06-18T15:51:08,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,23.25,ORD-576897,CUST-10125,card,,0.0,
evt-0020993,2026-06-18T15:51:41,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,17.29,ORD-751174,CUST-10279,wallet,,0.0,
evt-0021071,2026-06-18T15:51:44,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,53.41,ORD-494318,CUST-10394,card,,0.0,
evt-0021296,2026-06-18T15:51:45,EMP-1018,Lucia Barros,Store Manager,STORE-A,discount,24.59,ORD-140622,CUST-10255,card,,7.0,
evt-0021024,2026-06-18T15:52:07,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,13.52,ORD-605253,CUST-10351,card,,0.0,
evt-0021118,2026-06-18T15:52:41,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,refund,20.55,ORD-187193,CUST-10247,cash,evt-0021108,0.0,
evt-0021172,2026-06-18T15:53:17,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,34.0,ORD-320388,CUST-10278,card,,0.0,
evt-0020975,2026-06-18T15:53:25,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,21.92,ORD-613088,CUST-10188,card,,0.0,
evt-0021262,2026-06-18T15:54:23,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,18.89,ORD-357259,CUST-10351,wallet,,0.0,
evt-0021147,2026-06-18T15:55:58,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,43.38,ORD-173917,CUST-10303,cash,,0.0,
evt-0021231,2026-06-18T15:56:11,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,refund,24.78,ORD-436370,CUST-10154,card,evt-0021203,0.0,
evt-0020931,2026-06-18T15:56:41,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,17.59,ORD-972644,CUST-10283,card,,0.0,
evt-0021264,2026-06-18T15:58:29,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,refund,16.07,ORD-184321,CUST-10084,cash,evt-0021241,0.0,
evt-0020922,2026-06-18T15:59:27,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,34.44,ORD-204395,CUST-10060,card,,0.0,
evt-0021214,2026-06-18T16:03:14,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,20.43,ORD-327574,CUST-10277,card,,0.0,
evt-0021185,2026-06-18T16:03:26,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,44.38,ORD-759556,CUST-10163,cash,,0.0,
evt-0021302,2026-06-18T16:04:59,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,38.23,ORD-906761,CUST-10291,card,,0.0,
evt-0021221,2026-06-18T16:11:00,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,32.1,ORD-832997,CUST-10159,cash,,0.0,
evt-0020942,2026-06-18T16:11:24,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,31.73,ORD-524537,CUST-10058,cash,,0.0,
evt-0021054,2026-06-18T16:11:35,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,15.09,ORD-458698,CUST-10024,cash,,0.0,
evt-0021174,2026-06-18T16:12:42,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,51.06,ORD-208369,CUST-10271,card,,0.0,
evt-0021282,2026-06-18T16:15:23,EMP-1017,Leila Ferrari,Store Manager,STORE-A,discount,9.84,ORD-907854,CUST-10317,card,,11.7,
evt-0021276,2026-06-18T16:15:38,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,33.56,ORD-782537,CUST-10072,card,,0.0,
evt-0021179,2026-06-18T16:16:53,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,93.24,ORD-987853,CUST-10393,card,,0.0,
evt-0021135,2026-06-18T16:17:14,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,16.83,ORD-619644,CUST-10240,card,,0.0,
evt-0020972,2026-06-18T16:17:18,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,69.41,ORD-749315,CUST-10167,wallet,,0.0,
evt-0021286,2026-06-18T16:17:40,EMP-1018,Lucia Barros,Store Manager,STORE-A,sale,14.32,ORD-421280,CUST-10101,wallet,,0.0,
evt-0021108,2026-06-18T16:21:02,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,20.55,ORD-213825,CUST-10247,card,,0.0,
evt-0021029,2026-06-18T16:21:50,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,14.97,ORD-488160,CUST-10008,cash,,0.0,
evt-0021245,2026-06-18T16:21:51,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,22.37,ORD-924630,CUST-10336,card,,0.0,
evt-0021213,2026-06-18T16:23:18,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,30.18,ORD-131956,CUST-10164,card,,0.0,
evt-0021130,2026-06-18T16:23:46,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,24.67,ORD-686942,CUST-10335,cash,,0.0,
evt-0021152,2026-06-18T16:23:58,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,15.03,ORD-763486,CUST-10190,cash,,0.0,
evt-0021119,2026-06-18T16:24:41,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,refund,23.98,ORD-387305,CUST-10001,card,evt-0021110,0.0,
evt-0020933,2026-06-18T16:25:03,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,120.19,ORD-455876,CUST-10024,card,,0.0,
evt-0021030,2026-06-18T16:25:11,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,18.01,ORD-564828,CUST-10207,card,,0.0,
evt-0021040,2026-06-18T16:25:25,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,18.22,ORD-328168,CUST-10368,card,,0.0,
evt-0021266,2026-06-18T16:26:27,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,discount,25.71,ORD-187518,CUST-10052,card,,13.9,
evt-0020944,2026-06-18T16:27:27,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,43.71,ORD-476389,CUST-10196,card,,0.0,
evt-0021230,2026-06-18T16:27:51,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,10.98,ORD-812255,CUST-10020,card,,0.0,
evt-0020925,2026-06-18T16:28:24,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,19.34,ORD-150713,CUST-10179,card,,0.0,
evt-0021077,2026-06-18T16:28:46,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,49.82,ORD-859810,CUST-10024,card,,0.0,
evt-0021062,2026-06-18T16:30:36,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,15.91,ORD-448012,CUST-10372,wallet,,0.0,
evt-0021032,2026-06-18T16:31:19,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,74.43,ORD-669017,CUST-10120,card,,0.0,
evt-0020989,2026-06-18T16:33:09,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,24.38,ORD-223022,CUST-10046,card,,0.0,
evt-0020977,2026-06-18T16:36:01,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,121.65,ORD-996519,CUST-10235,card,,0.0,
evt-0020965,2026-06-18T16:42:37,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,46.21,ORD-172061,CUST-10379,cash,,0.0,
evt-0020966,2026-06-18T16:42:57,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,21.22,ORD-859391,CUST-10083,cash,,0.0,
evt-0021107,2026-06-18T16:43:41,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,15.11,ORD-859731,CUST-10093,cash,,0.0,
evt-0021106,2026-06-18T16:43:51,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,64.78,ORD-532051,CUST-10040,cash,,0.0,
evt-0021084,2026-06-18T16:44:09,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,14.24,ORD-385807,CUST-10005,card,,0.0,
evt-0020987,2026-06-18T16:45:49,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,62.88,ORD-340428,CUST-10135,card,,0.0,
evt-0021101,2026-06-18T16:46:08,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,19.82,ORD-969251,CUST-10003,cash,,0.0,
evt-0021056,2026-06-18T16:46:29,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,33.04,ORD-522870,CUST-10222,card,,0.0,
evt-0021158,2026-06-18T16:49:45,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,36.27,ORD-157956,CUST-10199,cash,,0.0,
evt-0021103,2026-06-18T16:57:06,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,24.43,ORD-747590,CUST-10353,card,,0.0,
evt-0021066,2026-06-18T16:58:04,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,42.33,ORD-548341,CUST-10290,card,,0.0,
evt-0021097,2026-06-18T16:59:49,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,47.95,ORD-327746,CUST-10160,card,,0.0,
evt-0021104,2026-06-18T17:01:30,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,22.96,ORD-738492,CUST-10119,card,,0.0,
evt-0021311,2026-06-18T17:01:49,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,11.17,ORD-575280,CUST-10177,card,,0.0,
evt-0021233,2026-06-18T17:03:19,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,void,15.95,ORD-158833,,card,evt-0021214,0.0,
evt-0021209,2026-06-18T17:04:24,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,31.8,ORD-315844,CUST-10374,card,,0.0,
evt-0021126,2026-06-18T17:05:43,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,15.24,ORD-837079,CUST-10008,card,,0.0,
evt-0021145,2026-06-18T17:08:11,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,manual_override,19.26,ORD-125661,,card,,0.0,price override
evt-0021283,2026-06-18T17:12:05,EMP-1017,Leila Ferrari,Store Manager,STORE-A,discount,16.04,ORD-419074,CUST-10114,card,,11.2,
evt-0021220,2026-06-18T17:13:36,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,23.71,ORD-388688,CUST-10089,card,,0.0,
evt-0020928,2026-06-18T17:21:32,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,30.26,ORD-285433,CUST-10130,cash,,0.0,
evt-0020957,2026-06-18T17:22:44,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,19.98,ORD-318653,CUST-10068,card,,0.0,
evt-0021238,2026-06-18T17:23:58,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,manual_override,59.26,ORD-416284,,card,,0.0,price override
evt-0021051,2026-06-18T17:26:21,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,53.13,ORD-244435,CUST-10254,card,,0.0,
evt-0020995,2026-06-18T17:27:25,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,21.07,ORD-144771,CUST-10190,card,,0.0,
evt-0020956,2026-06-18T17:27:51,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,22.28,ORD-950312,CUST-10354,card,,0.0,
evt-0021157,2026-06-18T17:28:50,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,11.91,ORD-109994,CUST-10114,card,,0.0,
evt-0021046,2026-06-18T17:29:00,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,26.74,ORD-940321,CUST-10001,card,,0.0,
evt-0021052,2026-06-18T17:31:04,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,31.07,ORD-172510,CUST-10123,cash,,0.0,
evt-0021243,2026-06-18T17:35:50,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,18.97,ORD-833063,CUST-10245,cash,,0.0,
evt-0021273,2026-06-18T17:38:17,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,32.88,ORD-360598,CUST-10126,cash,,0.0,
evt-0021075,2026-06-18T17:39:40,EMP-1006,Cora Barros,Returns Desk,STORE-A,refund,9.46,ORD-724433,CUST-10111,cash,evt-0021072,0.0,
evt-0021095,2026-06-18T17:39:53,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,8.8,ORD-789927,CUST-10177,card,,0.0,
evt-0021041,2026-06-18T17:40:44,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,38.76,ORD-658119,CUST-10233,cash,,0.0,
evt-0021081,2026-06-18T17:43:32,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,73.34,ORD-326873,CUST-10307,card,,0.0,
evt-0021237,2026-06-18T17:47:24,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,manual_override,52.29,ORD-884295,,card,,0.0,price override
evt-0021121,2026-06-18T17:52:08,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,refund,41.98,ORD-525076,CUST-10014,card,evt-0021113,0.0,
evt-0021073,2026-06-18T17:56:07,EMP-1006,Cora Barros,Returns Desk,STORE-A,refund,15.91,ORD-775710,CUST-10372,card,evt-0021062,0.0,
evt-0020950,2026-06-18T17:57:26,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,12.92,ORD-472501,CUST-10296,card,,0.0,
evt-0021050,2026-06-18T18:01:09,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,52.5,ORD-550223,CUST-10136,wallet,,0.0,
evt-0021163,2026-06-18T18:03:12,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,manual_override,71.49,ORD-806405,,card,,0.0,price override
evt-0021133,2026-06-18T18:04:13,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,10.79,ORD-630591,CUST-10143,card,,0.0,
evt-0021137,2026-06-18T18:04:37,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,44.82,ORD-361761,CUST-10252,card,,0.0,
evt-0021082,2026-06-18T18:06:21,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,33.67,ORD-344644,CUST-10145,card,,0.0,
evt-0020936,2026-06-18T18:10:18,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,17.96,ORD-722632,CUST-10049,card,,0.0,
evt-0021132,2026-06-18T18:12:13,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,52.61,ORD-836485,CUST-10163,card,,0.0,
evt-0021124,2026-06-18T18:20:30,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,32.22,ORD-129020,CUST-10011,wallet,,0.0,
evt-0021224,2026-06-18T18:22:18,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,30.39,ORD-473215,CUST-10201,card,,0.0,
evt-0020954,2026-06-18T18:22:19,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,19.27,ORD-919190,CUST-10207,card,,0.0,
evt-0021226,2026-06-18T18:27:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,14.81,ORD-298424,CUST-10231,card,,0.0,
evt-0020952,2026-06-18T18:28:01,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,49.7,ORD-302593,CUST-10094,card,,0.0,
evt-0021076,2026-06-18T18:31:05,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,25.31,ORD-346680,CUST-10351,card,,0.0,
evt-0021091,2026-06-18T18:35:06,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,35.82,ORD-364817,CUST-10315,card,,0.0,
evt-0020938,2026-06-18T18:46:32,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,37.97,ORD-158160,CUST-10026,card,,0.0,
evt-0021093,2026-06-18T18:51:43,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,21.19,ORD-899200,CUST-10064,cash,,0.0,
evt-0021232,2026-06-18T18:55:29,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,refund,21.91,ORD-811949,CUST-10271,card,evt-0021210,0.0,
evt-0021150,2026-06-18T19:05:35,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,36.29,ORD-634244,CUST-10204,card,,0.0,
evt-0021109,2026-06-18T19:08:13,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,59.75,ORD-890229,CUST-10015,card,,0.0,
evt-0021212,2026-06-18T19:10:19,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,27.49,ORD-665176,CUST-10298,card,,0.0,
evt-0021094,2026-06-18T19:10:59,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,78.33,ORD-413861,CUST-10231,cash,,0.0,
evt-0021060,2026-06-18T19:25:58,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,19.5,ORD-373355,CUST-10398,card,,0.0,
evt-0021211,2026-06-18T19:32:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,17.67,ORD-360047,CUST-10214,cash,,0.0,
evt-0021112,2026-06-18T19:34:05,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,45.31,ORD-685414,CUST-10224,card,,0.0,
evt-0021151,2026-06-18T19:35:51,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,15.04,ORD-421207,CUST-10360,card,,0.0,
evt-0021068,2026-06-18T19:57:56,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,187.39,ORD-493098,CUST-10246,card,,0.0,
evt-0021236,2026-06-18T20:01:53,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,manual_override,29.93,ORD-969408,,card,,0.0,price override
evt-0021067,2026-06-18T20:11:10,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,25.84,ORD-898869,CUST-10338,card,,0.0,
evt-0021208,2026-06-18T20:14:14,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,15.18,ORD-461771,CUST-10074,cash,,0.0,
evt-0021210,2026-06-18T20:17:59,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,21.91,ORD-415363,CUST-10271,card,,0.0,
evt-0021205,2026-06-18T20:20:11,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,58.46,ORD-165944,CUST-10110,cash,,0.0,
evt-0021069,2026-06-18T20:22:29,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,13.02,ORD-221728,CUST-10271,card,,0.0,
evt-0021204,2026-06-18T20:23:46,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,13.61,ORD-307523,CUST-10217,card,,0.0,
evt-0021225,2026-06-18T20:34:33,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,26.32,ORD-704670,CUST-10056,card,,0.0,
evt-0021202,2026-06-18T20:44:11,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,15.79,ORD-137098,CUST-10296,card,,0.0,
evt-0021092,2026-06-18T20:46:57,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,32.99,ORD-802177,CUST-10260,card,,0.0,
evt-0021207,2026-06-18T20:54:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,15.98,ORD-412263,CUST-10039,cash,,0.0,
evt-0021218,2026-06-18T21:05:37,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,53.92,ORD-445826,CUST-10295,card,,0.0,
evt-0021227,2026-06-18T21:06:45,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,27.05,ORD-525946,CUST-10096,card,,0.0,
evt-0021234,2026-06-18T21:09:13,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,discount,12.67,ORD-163824,CUST-10150,card,,15.9,
evt-0021228,2026-06-18T21:19:22,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,18.67,ORD-569982,CUST-10240,card,,0.0,
evt-0021566,2026-06-19T07:42:29,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,34.0,ORD-424319,CUST-10234,card,,0.0,
evt-0021561,2026-06-19T08:15:25,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,4.68,ORD-259907,CUST-10373,cash,,0.0,
evt-0021551,2026-06-19T08:20:08,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,23.24,ORD-797814,CUST-10043,card,,0.0,
evt-0021550,2026-06-19T08:27:38,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,41.52,ORD-247676,CUST-10299,card,,0.0,
evt-0021568,2026-06-19T08:28:13,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,8.71,ORD-776052,CUST-10028,card,,0.0,
evt-0021565,2026-06-19T08:45:21,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,66.99,ORD-698840,CUST-10360,card,,0.0,
evt-0021411,2026-06-19T09:30:05,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,29.32,ORD-538356,CUST-10242,wallet,,0.0,
evt-0021410,2026-06-19T09:40:51,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,26.92,ORD-701356,CUST-10260,cash,,0.0,
evt-0021418,2026-06-19T09:48:04,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,35.98,ORD-976176,CUST-10348,card,,0.0,
evt-0021548,2026-06-19T09:49:00,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,29.79,ORD-877062,CUST-10142,cash,,0.0,
evt-0021431,2026-06-19T10:07:39,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,16.95,ORD-550345,CUST-10168,card,,0.0,
evt-0021379,2026-06-19T10:20:18,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,22.53,ORD-420756,CUST-10158,card,,0.0,
evt-0021427,2026-06-19T10:24:41,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,40.81,ORD-678109,CUST-10330,card,,0.0,
evt-0021639,2026-06-19T10:25:28,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,30.18,ORD-974078,CUST-10143,card,,0.0,
evt-0021574,2026-06-19T10:26:08,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,void,12.34,ORD-116008,,card,evt-0021558,0.0,
evt-0021671,2026-06-19T10:48:09,EMP-1019,Priya Byrne,Store Manager,STORE-A,void,15.49,ORD-108116,,card,evt-0021660,0.0,
evt-0021404,2026-06-19T10:48:55,EMP-1002,Devin Adeyemi,Cashier,STORE-A,discount,25.9,ORD-832452,CUST-10245,card,,10.6,
evt-0021677,2026-06-19T10:55:40,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,28.8,ORD-473650,CUST-10222,cash,,0.0,
evt-0021428,2026-06-19T10:56:41,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,31.06,ORD-618500,CUST-10118,card,,0.0,
evt-0021683,2026-06-19T10:58:44,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,39.31,ORD-688402,CUST-10292,card,,0.0,
evt-0021564,2026-06-19T11:02:30,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,17.22,ORD-515205,CUST-10117,card,,0.0,
evt-0021529,2026-06-19T11:02:39,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,25.16,ORD-655320,CUST-10215,wallet,,0.0,
evt-0021563,2026-06-19T11:03:20,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,6.66,ORD-774652,CUST-10135,card,,0.0,
evt-0021511,2026-06-19T11:06:37,EMP-1008,Kwame Chan,Returns Desk,STORE-A,refund,22.81,ORD-135949,CUST-10149,cash,evt-0021505,0.0,
evt-0021420,2026-06-19T11:07:15,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,30.1,ORD-194879,CUST-10193,card,,0.0,
evt-0021392,2026-06-19T11:07:25,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,27.17,ORD-548164,CUST-10217,card,,0.0,
evt-0021614,2026-06-19T11:11:28,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,24.67,ORD-948767,CUST-10071,cash,,0.0,
evt-0021674,2026-06-19T11:18:14,EMP-1019,Priya Byrne,Store Manager,STORE-A,manual_override,40.63,ORD-125991,,card,,0.0,price override
evt-0021425,2026-06-19T11:18:17,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,51.6,ORD-966065,CUST-10114,cash,,0.0,
evt-0021486,2026-06-19T11:18:31,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,7.88,ORD-745182,CUST-10319,cash,,0.0,
evt-0021339,2026-06-19T11:19:04,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,38.5,ORD-831981,CUST-10265,card,,0.0,
evt-0021624,2026-06-19T11:22:53,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,130.34,ORD-141227,CUST-10095,card,,0.0,
evt-0021682,2026-06-19T11:30:05,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,10.21,ORD-589232,CUST-10109,card,,0.0,
evt-0021611,2026-06-19T11:32:41,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,23.7,ORD-153119,CUST-10381,card,,0.0,
evt-0021389,2026-06-19T11:34:58,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,53.89,ORD-634103,CUST-10331,cash,,0.0,
evt-0021549,2026-06-19T11:37:14,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,15.44,ORD-186256,CUST-10085,cash,,0.0,
evt-0021430,2026-06-19T11:37:18,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,29.38,ORD-989624,CUST-10133,wallet,,0.0,
evt-0021526,2026-06-19T11:37:49,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,13.99,ORD-830664,CUST-10158,cash,,0.0,
evt-0021629,2026-06-19T11:39:13,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,92.4,ORD-764672,CUST-10162,cash,,0.0,
evt-0021519,2026-06-19T11:39:20,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,8.17,ORD-494606,CUST-10012,card,,0.0,
evt-0021644,2026-06-19T11:40:46,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,19.42,ORD-269038,CUST-10227,card,,0.0,
evt-0021552,2026-06-19T11:41:05,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,75.4,ORD-706542,CUST-10050,wallet,,0.0,
evt-0021423,2026-06-19T11:41:21,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,66.23,ORD-944926,CUST-10011,card,,0.0,
evt-0021483,2026-06-19T11:45:38,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,44.72,ORD-508993,CUST-10058,card,,0.0,
evt-0021678,2026-06-19T11:46:27,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,68.98,ORD-473004,CUST-10287,card,,0.0,
evt-0021527,2026-06-19T11:47:34,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,17.02,ORD-336068,CUST-10314,card,,0.0,
evt-0021559,2026-06-19T11:48:03,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,29.07,ORD-114616,CUST-10380,card,,0.0,
evt-0021536,2026-06-19T11:49:01,EMP-1009,Priya Barros,Returns Desk,STORE-A,refund,32.21,ORD-600341,CUST-10089,card,evt-0021528,0.0,
